,Unnamed: 0,title,abstract,author,journal,year,pdf_link,keyword
489,0,Harmonic vector fields on space forms,"In this paper, we say that a vector field \(\sigma \) on a Riemannian manifold \(M\) is harmonic if there exists a member of a 2-parameter family of generalised Cheeger–Gromoll metrics on \(TM\) with respect to which \(\sigma \) is a harmonic section. If \(M\) is a simply-connected non-flat space form other than the 2-sphere, examples are obtained of conformal vector fields that are harmonic. In particular, the harmonic Killing fields and conformal gradient fields are classified, a loop of non-congruent harmonic conformal fields on the hyperbolic plane constructed, and the 2-dimensional classification achieved for conformal fields. A classification is then given of all harmonic quadratic gradient fields on spheres.","M. Benyounes1, E. Loubeau1 & C. M. Wood",Geometriae Dedicata,2015,https://link.springer.com/article/10.1007/s10711-014-9992-0,"Harmonic section,Generalised Cheeger–Gromoll metric ,Conformal gradient field,Killing field,Loxodromic field,Dipole,Conformal field,Quadratic gradient field"
490,0,Incremental harmonic balance method for periodic forced oscillation of a dielectric elastomer balloon,"Dielectric elastomer (DE) is suitable in soft transducers for broad applications, among which many are subjected to dynamic loadings, either mechanical or electrical or both. The tuning behaviors of these DE devices call for an efficient and reliable method to analyze the dynamic response of DE. This remains to be a challenge since the resultant vibration equation of DE, for example, the vibration of a DE balloon considered here is highly nonlinear with higher-order power terms and time-dependent coefficients. Previous efforts toward this goal use largely the numerical integration method with the simple harmonic balance method as a supplement. The numerical integration and the simple harmonic balance method are inefficient for large parametric analysis or with difficulty in improving the solution accuracy. To overcome the weakness of these two methods, we describe formulations of the incremental harmonic balance (IHB) method for periodic forced solutions of such a unique system. Combined with an arc-length continuation technique, the proposed strategy can capture the whole solution branches, both stable and unstable, automatically with any desired accuracy.","Yin Wang1,2, Ling Zhang2 & Jinxiong Zhou1,",Applied Mathematics and Mechanics,2020,https://link.springer.com/article/10.1007/s10483-020-2590-7,"dielectric elastomer,nonlinear oscillation,incremental harmonic method,arc-length continuation"
491,0,Bases of spaces of harmonic weak Maass forms and Shintani lifts of harmonic weak Maass forms,"We construct bases of the space of harmonic weak Maass forms of weight \(\kappa \in \frac{1}{2}{\mathbb {Z}}\). Using these bases, we obtain a Shintani lift from a positive integral weight harmonic weak Maass form to a half-integral weight harmonic weak Maass form, which reduces to the classical Shintani lift on the space of cusp forms.","Daeyeol Jeon1, Soon-Yi Kang2 & Chang Heon Kim",The Ramanujan Journal,2021,https://link.springer.com/article/10.1007/s11139-019-00197-2,"Weakly holomorphic modular forms,Harmonic weak Maass forms,Regularized inner products,Shintani lifts"
492,0,Continuity of Almost Harmonic Maps with the Perturbation Term in a Critical Space,"The authors study the continuity estimate of the solutions of almost harmonic maps with the perturbation term f in a critical integrability class (Zygmund class) \({L^{{n \over 2}}}\), logqL, n is the dimension with n ≥ 3. They prove that when \(q > {n \over 2}\) the solution must be continuous and they can get continuity modulus estimates. As a byproduct of their method, they also study boundary continuity for the almost harmonic maps in high dimension.","Mati ur Rahman1, Yingshu Lü1 & Deliang Xu","Chinese Annals of Mathematics, Series B",2022,https://link.springer.com/article/10.1007/s11401-022-0347-0,"Harmonic maps,Nonlinear elliptic PDE,Boundary regularity"
493,0,On Crofoot-Sarason’s Conjecture for Harmonic Polynomials,The aim of this paper is to examine Croffot-Sarason’s conjecture on the zeros of harmonic polynomials for several degrees.,Daoud Bshouty1 & Abdallah Lyzzaik,Computational Methods and Function Theory,2004,https://link.springer.com/article/10.1007/BF03321053,"Harmonic polynomials,zeros"
494,0,Lifting harmonic morphisms I: metrized complexes and Berkovich skeleta,"Let K be an algebraically closed, complete non-Archimedean field. The purpose of this paper is to carefully study the extent to which finite morphisms of algebraic K-curves are controlled by certain combinatorial objects, called skeleta. A skeleton is a metric graph embedded in the Berkovich analytification of X. A skeleton has the natural structure of a metrized complex of curves. We prove that a finite morphism of K-curves gives rise to a finite harmonic morphism of a suitable choice of skeleta. We use this to give analytic proofs of stronger ‘skeletonized’ versions of some foundational results of Liu-Lorenzini, Coleman, and Liu on simultaneous semistable reduction of curves. We then consider the inverse problem of lifting finite harmonic morphisms of metrized complexes to morphisms of curves over K. We prove that every tamely ramified finite harmonic morphism of Λ-metrized complexes of k-curves lifts to a finite morphism of K-curves. If in addition the ramification points are marked, we obtain a complete classification of all such lifts along with their automorphisms. This generalizes and provides new analytic proofs of earlier results of Saïdi and Wewers. As an application, we discuss the relationship between harmonic morphisms of metric graphs and induced maps between component groups of Néron models, providing a negative answer to a question of Ribet motivated by number theory.This article is the first in a series of two. The second article contains several applications of our lifting results to questions about lifting morphisms of tropical curves.","Omid Amini1, Matthew Baker2, Erwan Brugallé3 & …Joseph Rabinoff",Research in the Mathematical Sciences,2015,https://link.springer.com/article/10.1186/s40687-014-0019-0,"Open Ball,Harmonic Morphism,Tropical Curf,Finite Morphism,Admissible Cover"
495,0,An elliptic continuation result for harmonic functions in two dimensions,"Let u be harmonic in a simply connected domainG ⊂ ℝ2 and letK be a compact subset of G. In this note, it is proved there exists an “elliptic continuation” of u, namely there exist a smooth functionu 1 and a second order uniformly elliptic operatorL with smooth coefficients in ℝ2, satisfying:u 1=u inK, Lu 1=0 in ℝ2. A similar continuation theorem, with u itself a solution to an elliptic second order equation inG, is also proved.",Annunziata Esposito,Rendiconti del Circolo Matematico di Palermo,2004,https://link.springer.com/article/10.1007/BF02875736,"35B60 (primary),35J15 (secondary)"
496,0,On annihilators of harmonic vector fields,"Let Ω⊂ℝN be a smooth bounded domain. We characterize smooth vector fields g on ∂Ω which annihilate all harmonic vector fields f in Ω continuous up to ∂Ω, with respect to the pairing\(\left\langle {f,g} \right\rangle = \int\limits_{\partial \Omega } {f \cdot gd\sigma } \) (dσ denotes the hypersurface measure on ∂Ω). In addition, we extend these results to differential forms with harmonic vector fields being replaced by harmonic fields, i.e., forms f satisfying df=0, δf=0. A smooth form g on ∂Ω is an annihilator if and only if suitable extensions, u and v, into Ω of its normal and tangential components on ∂Ω, satisfy the generalized Cauchy-Riemann system du=δv, δu=0, dv=0 in Ω. Finally, we prove that the described smooth annihilators are weak* dense among all annihilators. Bibliography: 12 titles.",B. Gustafsson & D. Khavinso,Journal of Mathematical Sciences,1998,https://link.springer.com/article/10.1007/BF02440144,"Vector Field,Riemannian Manifold,Harmonic Function,Outward Unit Normal Vector,Smooth Form"
497,0,Volume Growth of Shrinking Gradient Ricci-Harmonic Soliton,"In this paper, we study the shrinking gradient Ricci-harmonic soliton. Firstly using Chow–Lu–Yang’s argument, we give a necessary and sufficient condition for complete noncompact shrinking gradient Ricci-harmonic solitons with \(S\ge \delta \) to have polynomial volume growth with order \(n-2\delta \). Secondly, we derive a Logarithmic Sobolev inequality, as an application, we prove that any noncompact shrinking gradient Ricci-harmonic soliton must have linear volume growth, generalizing previous result of Munteanu and Wang (Commun Anal Geom 20(1):55–94, 2012).",Guoqiang Wu1 & Shijin Zhang,Results in Mathematics,2017,https://link.springer.com/article/10.1007/s00025-017-0703-7,"Ricci-harmonic soliton,Logarithmic Sobolev inequalities,volume growth"
498,0,Cauchy integral decomposition for harmonic forms,"Let ann-dimensional differential form Ω be defined at points of aC 1-smooth boundary π of a domainG ⊂ ℝn. Under what condition can Ω be represented as Ω = Ω+ + Ω+ + Ω-, where Ω± are forms insideG and outsideG, harmonic in the sense of Hodge? A necessary condition is that both restrictions Ω{inπ and *Ω{inπ be closed in the sense of currents. This condition, with an additional smoothness assumption, turns out to be sufficient as well. This is an analogue of the Cauchy integral decomposition of functions in the plane.",Evsey Dyn’kin,Journal d’Analyse Mathématique,1997,https://link.springer.com/article/10.1007/BF02788142,"Differential Form,Harmonic Form,Double Form,Lagrange Interpolation Formula,Nonvanishing Contribution"
499,0,On the minimum of harmonic functions,"Letu be a function harmonic in the unit disc or in the plane, and letu(z)≤M(|z|) for a majorantM. We formulate conditions onM that guarantee thatu(z)≥−(1+o(1))M(|z|) for |z|→1 in the disc and for |z|→∞ in the plane.",Alexander Borichev,Journal d’Analyse Mathématique,2003,https://link.springer.com/article/10.1007/BF02893081,"Harmonic Function,Unit Disc,Bergman Space,Harmonic Measure,Extremal Length"
